Absolute Frequency,Frequency change,Thickness[nm],Timestamp
-0.6165392518460108,-4000000.616539252,-80000012.33078504,2024-10-30 22:30:31.746636
-0.9602764147000316,-4000000.9602764146,-80000019.20552829,2024-10-30 22:30:32.835649
-0.9234737121546926,-4000000.923473712,-80000018.46947424,2024-10-30 22:30:33.929882
0.017105148790567747,-3999999.9828948514,-79999999.65789703,2024-10-30 22:30:35.135964
0.9023468705156984,-3999999.0976531296,-79999981.9530626,2024-10-30 22:30:36.446133
-0.17555619376340298,-4000000.1755561936,-80000003.51112387,2024-10-30 22:30:37.651784
-0.7390790833380148,-4000000.7390790833,-80000014.78158166,2024-10-30 22:30:38.744777
-0.8293128289557512,-4000000.829312829,-80000016.58625658,2024-10-30 22:30:39.948117
-0.5322217820502934,-4000000.532221782,-80000010.64443563,2024-10-30 22:30:41.037423
0.10809580668832854,-3999999.8919041934,-79999997.83808386,2024-10-30 22:30:42.131619
0.6688584085266217,-3999999.3311415915,-79999986.62283182,2024-10-30 22:30:43.226528
0.9773988919922437,-3999999.022601108,-79999980.45202215,2024-10-30 22:30:44.318331
0.9436132967300042,-3999999.056386703,-79999981.12773407,2024-10-30 22:30:45.415456
0.020232485098644625,-3999999.979767515,-79999999.5953503,2024-10-30 22:30:46.620037
-0.4810363410775308,-4000000.4810363413,-80000009.62072682,2024-10-30 22:30:47.712156
-0.948286868755482,-4000000.9482868686,-80000018.96573737,2024-10-30 22:30:48.802332
-0.6344488661095872,-4000000.634448866,-80000012.68897732,2024-10-30 22:30:50.007899
-0.05652042496210416,-4000000.056520425,-80000001.1304085,2024-10-30 22:30:51.100499
0.44667182945537726,-3999999.5533281704,-79999991.0665634,2024-10-30 22:30:52.194155
0.8276610229755225,-3999999.172338977,-79999983.44677953,2024-10-30 22:30:53.288423
0.7479105955040708,-3999999.2520894045,-79999985.04178809,2024-10-30 22:30:54.492796
0.18011573450546414,-3999999.8198842653,-79999996.3976853,2024-10-30 22:30:55.587513
-0.3610757616601866,-4000000.3610757617,-80000007.22151522,2024-10-30 22:30:56.678743
-0.7760709872957446,-4000000.7760709873,-80000015.52141975,2024-10-30 22:30:57.772059
-0.9999578098402061,-4000000.9999578097,-80000019.99915619,2024-10-30 22:30:58.866276
-0.9915321066981536,-4000000.991532107,-80000019.83064213,2024-10-30 22:30:59.852220
-0.32240058861869775,-4000000.3224005885,-80000006.44801177,2024-10-30 22:31:01.057021
0.7593310489949762,-3999999.240668951,-79999984.81337902,2024-10-30 22:31:02.258953
0.9999149174272126,-3999999.0000850824,-79999980.00170164,2024-10-30 22:31:03.356165
0.9078270756111578,-3999999.0921729244,-79999981.84345849,2024-10-30 22:31:04.442666
0.47906777484511676,-3999999.520932225,-79999990.4186445,2024-10-30 22:31:05.540630
-0.19484789081083081,-4000000.1948478906,-80000003.89695781,2024-10-30 22:31:06.634721
-0.988462220715203,-4000000.988462221,-80000019.76924442,2024-10-30 22:31:07.835610
-0.9232701257644506,-4000000.923270126,-80000018.46540251,2024-10-30 22:31:08.930809
-0.5402282017876876,-4000000.540228202,-80000010.80456403,2024-10-30 22:31:10.022601
0.024020068439054992,-3999999.9759799317,-79999999.51959863,2024-10-30 22:31:11.116138
0.5270718351606923,-3999999.472928165,-79999989.4585633,2024-10-30 22:31:12.210829
0.877390811242408,-3999999.122609189,-79999982.45218377,2024-10-30 22:31:13.304054
0.6925560998664816,-3999999.3074439,-79999986.148878,2024-10-30 22:31:14.509562
-0.5318539428057988,-4000000.5318539427,-80000010.63707885,2024-10-30 22:31:15.711805
-0.9573602687345327,-4000000.9573602686,-80000019.14720537,2024-10-30 22:31:16.917871
-0.06506878400001687,-4000000.065068784,-80000001.30137567,2024-10-30 22:31:18.115858
0.5434136789013593,-3999999.456586321,-79999989.13172641,2024-10-30 22:31:19.209971
0.9546732706740344,-3999999.0453267293,-79999980.90653458,2024-10-30 22:31:20.416167
0.9746151368758201,-3999999.025384863,-79999980.50769725,2024-10-30 22:31:21.397806
0.7156094567582254,-3999999.284390543,-79999985.68781085,2024-10-30 22:31:22.491221
0.25818135111972335,-3999999.7418186488,-79999994.83637297,2024-10-30 22:31:23.589709
-0.46351067878433755,-4000000.4635106786,-80000009.27021357,2024-10-30 22:31:24.680380
-0.9997885184748796,-4000000.9997885185,-80000019.99577036,2024-10-30 22:31:25.885054
-0.1452262639882953,-4000000.145226264,-80000002.90452528,2024-10-30 22:31:27.086635
0.880323832125088,-3999999.119676168,-79999982.39352335,2024-10-30 22:31:28.288060
0.9983025047961775,-3999999.001697495,-79999980.0339499,2024-10-30 22:31:29.380354
0.7868362680355763,-3999999.213163732,-79999984.26327464,2024-10-30 22:31:30.478254
0.2838387659595141,-3999999.716161234,-79999994.32322468,2024-10-30 22:31:31.570240
-0.30116469319236344,-4000000.301164693,-80000006.02329385,2024-10-30 22:31:32.662899
-0.9987184815800212,-4000000.9987184815,-80000019.97436963,2024-10-30 22:31:33.869316
-0.7968345085975549,-4000000.7968345084,-80000015.93669017,2024-10-30 22:31:34.958549
-0.4467750282446315,-4000000.446775028,-80000008.93550056,2024-10-30 22:31:36.055087
0.09031422530370571,-3999999.9096857747,-79999998.19371548,2024-10-30 22:31:37.144963
0.04817141671262941,-3999999.951828583,-79999999.03657165,2024-10-30 22:31:38.130439
0.6280961292693341,-3999999.3719038707,-79999987.4380774,2024-10-30 22:31:39.225949
0.9232332914700214,-3999999.0767667084,-79999981.53533417,2024-10-30 22:31:40.429221
-0.9963357107838668,-4000000.996335711,-80000019.92671421,2024-10-30 22:31:41.853101
-0.3232456108937594,-4000000.323245611,-80000006.46491222,2024-10-30 22:31:43.052458
0.8186160026864132,-3999999.181383997,-79999983.62767994,2024-10-30 22:31:44.263915
0.8743046816297004,-3999999.1256953184,-79999982.51390636,2024-10-30 22:31:45.463366
0.34434474710802077,-3999999.6556552527,-79999993.11310504,2024-10-30 22:31:46.555036
-0.258943965892103,-4000000.258943966,-80000005.17887932,2024-10-30 22:31:47.647261
-0.7180233329067098,-4000000.718023333,-80000014.36046664,2024-10-30 22:31:48.743521
-0.871668514181575,-4000000.8716685143,-80000017.43337028,2024-10-30 22:31:49.944851
-0.40390697851154067,-4000000.4039069787,-80000008.07813957,2024-10-30 22:31:51.039072
0.6395137857051759,-3999999.3604862145,-79999987.20972429,2024-10-30 22:31:52.240826
0.9724162025732306,-3999999.0275837975,-79999980.55167595,2024-10-30 22:31:53.334182
0.4909313867456823,-3999999.5090686134,-79999990.18137227,2024-10-30 22:31:54.539785
-0.043706023846683886,-4000000.043706024,-80000000.87412047,2024-10-30 22:31:55.630231
0.012791313220229413,-3999999.987208687,-79999999.74417374,2024-10-30 22:31:56.616301
-0.9191280161628176,-4000000.919128016,-80000018.38256031,2024-10-30 22:31:57.818311
-0.6180996084181748,-4000000.6180996085,-80000012.36199217,2024-10-30 22:31:59.022144
0.615101676066752,-3999999.384898324,-79999987.69796647,2024-10-30 22:32:00.226893
0.9429583316382686,-3999999.0570416683,-79999981.14083336,2024-10-30 22:32:01.318240
0.5749615704376059,-3999999.4250384294,-79999988.50076859,2024-10-30 22:32:02.525412
-0.07955998965524695,-4000000.0795599897,-80000001.59119979,2024-10-30 22:32:03.616362
-0.9634721895916829,-4000000.9634721894,-80000019.26944378,2024-10-30 22:32:04.823394
-0.9436470145205379,-4000000.9436470144,-80000018.87294029,2024-10-30 22:32:05.916399
-0.6895069107782329,-4000000.6895069107,-80000013.79013821,2024-10-30 22:32:07.006918
0.5406454000714935,-3999999.4593546,-79999989.18709199,2024-10-30 22:32:08.213148
0.9188486389937849,-3999999.081151361,-79999981.62302722,2024-10-30 22:32:09.305296
0.9183389057860649,-3999999.0816610944,-79999981.63322188,2024-10-30 22:32:10.290546
0.9999978070732937,-3999999.000002193,-79999980.00004385,2024-10-30 22:32:11.382794
0.8229085144648303,-3999999.1770914854,-79999983.5418297,2024-10-30 22:32:12.473441
0.27309694613881413,-3999999.726903054,-79999994.53806107,2024-10-30 22:32:13.574833
-0.8040063750931922,-4000000.804006375,-80000016.08012749,2024-10-30 22:32:14.774507
-0.9999901292191281,-4000000.9999901294,-80000019.99980259,2024-10-30 22:32:15.865603
-0.8559816315295097,-4000000.8559816317,-80000017.11963263,2024-10-30 22:32:16.957955
0.31282958470304645,-3999999.687170415,-79999993.74340829,2024-10-30 22:32:18.176202
0.7525192872725076,-3999999.247480713,-79999984.94961426,2024-10-30 22:32:19.257714
0.9975710859647832,-3999999.002428914,-79999980.04857828,2024-10-30 22:32:20.350167
0.9915449412668199,-3999999.0084550586,-79999980.16910116,2024-10-30 22:32:21.336047
0.5594602463041412,-3999999.4405397535,-79999988.81079507,2024-10-30 22:32:22.538284
-0.03482360947750403,-4000000.0348236095,-80000000.69647218,2024-10-30 22:32:23.630243
-0.971972794234355,-4000000.9719727943,-80000019.43945588,2024-10-30 22:32:24.833780
-0.9482773584117604,-4000000.9482773584,-80000018.96554716,2024-10-30 22:32:25.931657
-0.572038400603984,-4000000.5720384005,-80000011.440768,2024-10-30 22:32:27.022178
-0.09367198621859373,-4000000.0936719864,-80000001.87343973,2024-10-30 22:32:28.117603
0.5121033292278689,-3999999.4878966706,-79999989.75793341,2024-10-30 22:32:29.210791
0.9717734664130725,-3999999.0282265334,-79999980.56453067,2024-10-30 22:32:30.412711
0.6575324740367561,-3999999.342467526,-79999986.84935051,2024-10-30 22:32:31.507715
0.18577843244666475,-3999999.8142215675,-79999996.28443134,2024-10-30 22:32:32.599740
-0.9369134551856694,-4000000.9369134554,-80000018.7382691,2024-10-30 22:32:33.802998
-0.9760429462762414,-4000000.9760429463,-80000019.52085893,2024-10-30 22:32:34.899901
-0.1863642354680313,-4000000.1863642354,-80000003.7272847,2024-10-30 22:32:36.099990
0.4372951043298618,-3999999.5627048956,-79999991.25409791,2024-10-30 22:32:37.194814
0.9926950889355,-3999999.007304911,-79999980.14609821,2024-10-30 22:32:38.398249
0.7266319465344467,-3999999.2733680536,-79999985.46736106,2024-10-30 22:32:39.492367
-0.4538145704700345,-4000000.4538145703,-80000009.0762914,2024-10-30 22:32:40.695075
-0.8649803929641463,-4000000.864980393,-80000017.29960786,2024-10-30 22:32:41.788189
-0.814034589549931,-4000000.8140345896,-80000016.28069179,2024-10-30 22:32:42.771410
-0.7621526579927553,-4000000.762152658,-80000015.24305315,2024-10-30 22:32:43.976088
-0.2831348451050632,-4000000.283134845,-80000005.6626969,2024-10-30 22:32:45.072300
0.8482306452560141,-3999999.151769355,-79999983.0353871,2024-10-30 22:32:46.273346
-0.5382488010206695,-4000000.538248801,-80000010.76497602,2024-10-30 22:32:47.695427
-0.5742835847616939,-4000000.574283585,-80000011.4856717,2024-10-30 22:32:49.008666
0.9523375485448867,-3999999.0476624514,-79999980.95324902,2024-10-30 22:32:50.320677
0.5036005066936315,-3999999.4963994934,-79999989.92798987,2024-10-30 22:32:51.524645
-0.6941785203092015,-4000000.6941785202,-80000013.8835704,2024-10-30 22:32:52.726870
-0.9132217915731881,-4000000.9132217914,-80000018.26443583,2024-10-30 22:32:53.927719
-0.49070428624340245,-4000000.4907042864,-80000009.81408572,2024-10-30 22:32:55.026127
0.0025451470158080695,-3999999.997454853,-79999999.94909705,2024-10-30 22:32:56.120857
0.600990105310713,-3999999.3990098946,-79999987.98019789,2024-10-30 22:32:57.210435
0.9790468215111667,-3999999.0209531784,-79999980.41906357,2024-10-30 22:32:58.414254
-0.047216762458578414,-4000000.0472167623,-80000000.94433524,2024-10-30 22:32:59.615264
-0.5539599236571493,-4000000.553959924,-80000011.07919846,2024-10-30 22:33:00.712840
-0.9286728597820538,-4000000.92867286,-80000018.5734572,2024-10-30 22:33:01.802137
-0.6347325145233839,-4000000.6347325146,-80000012.69465029,2024-10-30 22:33:03.005957
0.5941472346930041,-3999999.4058527653,-79999988.1170553,2024-10-30 22:33:04.211016
0.9285016304571259,-3999999.0714983693,-79999981.42996739,2024-10-30 22:33:05.304415
0.6092964961233918,-3999999.390703504,-79999987.81407008,2024-10-30 22:33:06.510745
0.06918355057461,-3999999.930816449,-79999998.61632898,2024-10-30 22:33:07.603810
-0.9151609189340295,-4000000.915160919,-80000018.30321838,2024-10-30 22:33:08.806152
-0.9623155554151915,-4000000.962315555,-80000019.2463111,2024-10-30 22:33:09.901866
-0.9928616752224996,-4000000.992861675,-80000019.8572335,2024-10-30 22:33:10.882735
-0.23598726918930343,-4000000.2359872693,-80000004.71974538,2024-10-30 22:33:12.083695
0.43298039476832156,-3999999.567019605,-79999991.3403921,2024-10-30 22:33:13.178309
0.9999840863643177,-3999999.0000159135,-79999980.00031826,2024-10-30 22:33:14.382759
0.8170315245427308,-3999999.1829684754,-79999983.6593695,2024-10-30 22:33:15.474493
0.32081902680694047,-3999999.679180973,-79999993.58361946,2024-10-30 22:33:16.570317
-0.7651296496831084,-4000000.7651296495,-80000015.302593,2024-10-30 22:33:17.772068
-0.7441568417027808,-4000000.7441568417,-80000014.88313682,2024-10-30 22:33:18.978260
0.43741365445858055,-3999999.5625863457,-79999991.25172691,2024-10-30 22:33:20.181209
0.9942312946323997,-3999999.005768705,-79999980.1153741,2024-10-30 22:33:21.383604
0.22799623806364092,-3999999.772003762,-79999995.44007523,2024-10-30 22:33:22.587858
-0.8686219249096633,-4000000.868621925,-80000017.37243849,2024-10-30 22:33:23.792395
-0.7577408833909381,-4000000.7577408836,-80000015.15481767,2024-10-30 22:33:24.994771
0.5072546871439962,-3999999.492745313,-79999989.85490625,2024-10-30 22:33:26.194805
0.964255151005008,-3999999.035744849,-79999980.71489698,2024-10-30 22:33:27.399639
0.016252889393271498,-3999999.9837471107,-79999999.67494221,2024-10-30 22:33:28.602420
-0.4886889438459368,-4000000.488688944,-80000009.77377887,2024-10-30 22:33:29.695678
-0.8739918433268039,-4000000.8739918433,-80000017.47983687,2024-10-30 22:33:30.790546
-0.6831934892279414,-4000000.6831934894,-80000013.66386978,2024-10-30 22:33:31.992147
-0.133946842216672,-4000000.133946842,-80000002.67893684,2024-10-30 22:33:33.084888
0.898014420895453,-3999999.101985579,-79999982.03971158,2024-10-30 22:33:34.290306
0.990002082802875,-3999999.0099979173,-79999980.19995834,2024-10-30 22:33:35.381650
0.23331513837433726,-3999999.766684862,-79999995.33369723,2024-10-30 22:33:36.589111
-0.37182065534101116,-4000000.371820655,-80000007.4364131,2024-10-30 22:33:37.679255
-0.9995648868621737,-4000000.999564887,-80000019.99129774,2024-10-30 22:33:38.883633
-0.9993628402390908,-4000000.9993628403,-80000019.9872568,2024-10-30 22:33:39.864437
-0.8481528832933851,-4000000.8481528834,-80000016.96305767,2024-10-30 22:33:40.961950
-0.38820009423163987,-4000000.3882000945,-80000007.76400189,2024-10-30 22:33:42.054606
0.2425035226097893,-3999999.7574964776,-79999995.14992955,2024-10-30 22:33:43.148293
0.9810706291661538,-3999999.0189293707,-79999980.37858741,2024-10-30 22:33:44.350551
0.8969467149510791,-3999999.1030532853,-79999982.0610657,2024-10-30 22:33:45.446439
0.47816679162272124,-3999999.5218332084,-79999990.43666416,2024-10-30 22:33:46.537280
-0.006529858139122939,-4000000.0065298583,-80000000.13059716,2024-10-30 22:33:47.632722
-0.6766245453587669,-4000000.6766245454,-80000013.53249091,2024-10-30 22:33:48.724071
-0.9252812288802891,-4000000.925281229,-80000018.50562458,2024-10-30 22:33:49.819597
-0.9398543630698346,-4000000.939854363,-80000018.79708725,2024-10-30 22:33:50.913487
0.005039345244251059,-3999999.9949606545,-79999999.89921309,2024-10-30 22:33:52.118632
0.5130333070558342,-3999999.486966693,-79999989.73933385,2024-10-30 22:33:53.537790
-0.9914329950103768,-4000000.991432995,-80000019.82865989,2024-10-30 22:33:54.852688
0.342660717312202,-3999999.657339283,-79999993.14678565,2024-10-30 22:33:56.162564
0.9960853264183057,-3999999.003914674,-79999980.07829347,2024-10-30 22:33:57.368284
0.3268241624492645,-3999999.6731758374,-79999993.46351674,2024-10-30 22:33:58.569378
-0.1891289751810933,-4000000.1891289754,-80000003.7825795,2024-10-30 22:33:59.662580
-0.9990027423831208,-4000000.9990027426,-80000019.98005484,2024-10-30 22:34:00.869099
-0.3821754474710133,-4000000.3821754474,-80000007.64350894,2024-10-30 22:34:02.070049
0.2231816408927247,-3999999.7768183593,-79999995.53636718,2024-10-30 22:34:03.162355
0.7600119993615078,-3999999.2399880006,-79999984.79976001,2024-10-30 22:34:04.256264
0.9860591983827587,-3999999.013940802,-79999980.27881603,2024-10-30 22:34:05.349117
0.8917607348358738,-3999999.108239265,-79999982.1647853,2024-10-30 22:34:06.443814
0.4220478039241462,-3999999.577952196,-79999991.55904391,2024-10-30 22:34:07.536520
0.5598959885768342,-3999999.4401040114,-79999988.80208023,2024-10-30 22:34:08.523845
-0.593648271842677,-4000000.5936482716,-80000011.87296543,2024-10-30 22:34:09.726033
-0.9252749788326204,-4000000.925274979,-80000018.50549957,2024-10-30 22:34:10.820746
-0.9829436016168426,-4000000.9829436014,-80000019.65887202,2024-10-30 22:34:11.910999
-0.6225351398556667,-4000000.62253514,-80000012.45070279,2024-10-30 22:34:13.006350
-0.1397416017358506,-4000000.139741602,-80000002.79483204,2024-10-30 22:34:14.099764
0.45497020047346765,-3999999.5450297995,-79999990.90059598,2024-10-30 22:34:15.193915
0.9211430439466431,-3999999.078856956,-79999981.57713912,2024-10-30 22:34:16.291131
0.9994012739558136,-3999999.000598726,-79999980.01197451,2024-10-30 22:34:17.380161
0.7857552181138494,-3999999.214244782,-79999984.28489563,2024-10-30 22:34:18.476614
0.33942322535882846,-3999999.6605767747,-79999993.21153548,2024-10-30 22:34:19.569532
-0.8229612816237994,-4000000.8229612815,-80000016.45922562,2024-10-30 22:34:20.774578
-0.8213546732602419,-4000000.8213546732,-80000016.42709346,2024-10-30 22:34:21.976311
-0.3566419257469929,-4000000.356641926,-80000007.13283852,2024-10-30 22:34:23.068337
0.8594014073753533,-3999999.140598593,-79999982.81197186,2024-10-30 22:34:24.270176
0.9981351601496176,-3999999.00186484,-79999980.03729679,2024-10-30 22:34:25.365472
0.31223477587886145,-3999999.687765224,-79999993.75530447,2024-10-30 22:34:26.570075
-0.30804347124115045,-4000000.308043471,-80000006.16086942,2024-10-30 22:34:27.666322
-0.7658410159587722,-4000000.765841016,-80000015.31682032,2024-10-30 22:34:28.755163
-0.9971827328554842,-4000000.997182733,-80000019.94365466,2024-10-30 22:34:29.852351
-0.8478011394257899,-4000000.8478011396,-80000016.95602278,2024-10-30 22:34:30.947470
-0.4292998608279162,-4000000.4292998607,-80000008.58599721,2024-10-30 22:34:32.038706
-0.48786664494523485,-4000000.4878666447,-80000009.75733289,2024-10-30 22:34:33.024528
0.6420749545157008,-3999999.3579250453,-79999987.1585009,2024-10-30 22:34:34.228925
0.9466303706521066,-3999999.053369629,-79999981.06739257,2024-10-30 22:34:35.321700
0.5813759856821978,-3999999.418624014,-79999988.37248027,2024-10-30 22:34:36.526557
-0.647627946812293,-4000000.647627947,-80000012.95255893,2024-10-30 22:34:37.724850
-0.9577954147268044,-4000000.9577954146,-80000019.15590829,2024-10-30 22:34:38.818618
0.05043368021935137,-3999999.9495663196,-79999998.99132639,2024-10-30 22:34:40.131158
0.9578401864735575,-3999999.0421598135,-79999980.84319626,2024-10-30 22:34:41.334515
0.5270030884479586,-3999999.4729969115,-79999989.45993823,2024-10-30 22:34:42.538196
-0.1537490356171516,-4000000.1537490357,-80000003.0749807,2024-10-30 22:34:43.630803
-0.5605499319729456,-4000000.560549932,-80000011.21099864,2024-10-30 22:34:44.725655
-0.9074774870124289,-4000000.907477487,-80000018.14954974,2024-10-30 22:34:45.927289
0.11047829453149563,-3999999.8895217055,-79999997.7904341,2024-10-30 22:34:47.135073
0.9755630971769734,-3999999.0244369027,-79999980.48873805,2024-10-30 22:34:48.336967
0.954513502381609,-3999999.0454864977,-79999980.90972994,2024-10-30 22:34:49.428723
-0.14816619734280645,-4000000.1481661974,-80000002.96332394,2024-10-30 22:34:50.630470
-0.9578371737195642,-4000000.9578371737,-80000019.15674347,2024-10-30 22:34:51.835712
-0.4151407289779567,-4000000.415140729,-80000008.30281457,2024-10-30 22:34:53.039565
0.7574416745407915,-3999999.2425583256,-79999984.8511665,2024-10-30 22:34:54.242332
0.9696643429074223,-3999999.0303356573,-79999980.60671315,2024-10-30 22:34:55.336841
0.4671676532283391,-3999999.532832347,-79999990.65664694,2024-10-30 22:34:56.537938
-0.6613849468171346,-4000000.6613849467,-80000013.22769892,2024-10-30 22:34:57.744128
0.25422823879277906,-3999999.745771761,-79999994.91543521,2024-10-30 22:34:59.171221
0.7247169074407711,-3999999.2752830926,-79999985.50566185,2024-10-30 22:35:00.474219
-0.9893503364655127,-4000000.9893503366,-80000019.78700672,2024-10-30 22:35:01.905310
-0.7067444194871321,-4000000.7067444194,-80000014.13488838,2024-10-30 22:35:02.998173
0.941545579184412,-3999999.058454421,-79999981.16908841,2024-10-30 22:35:04.302937
0.6378019992883817,-3999999.362198001,-79999987.24396001,2024-10-30 22:35:05.507543
-0.5772317185612663,-4000000.5772317187,-80000011.54463437,2024-10-30 22:35:06.712822
-0.9551859652516923,-4000000.955185965,-80000019.1037193,2024-10-30 22:35:07.916591
-0.05085707812958512,-4000000.0508570783,-80000001.01714157,2024-10-30 22:35:09.119381
0.9211774414088533,-3999999.0788225587,-79999981.57645117,2024-10-30 22:35:10.317800
-0.11073288561882419,-4000000.1107328855,-80000002.21465771,2024-10-30 22:35:11.634354
-0.9578134984231423,-4000000.9578134986,-80000019.15626997,2024-10-30 22:35:12.835674
0.2222060868794676,-3999999.777793913,-79999995.55587825,2024-10-30 22:35:14.147827
0.9849780376160269,-3999999.0150219626,-79999980.30043925,2024-10-30 22:35:15.353002
0.2929599268570159,-3999999.7070400734,-79999994.14080146,2024-10-30 22:35:16.558601
-0.2019424597285132,-4000000.2019424597,-80000004.03884919,2024-10-30 22:35:17.648238
-0.9909394920331956,-4000000.990939492,-80000019.81878984,2024-10-30 22:35:18.850248
-0.9012748722170343,-4000000.901274872,-80000018.02549744,2024-10-30 22:35:19.944822
-0.476309312024967,-4000000.476309312,-80000009.52618624,2024-10-30 22:35:21.041169
0.656700255733474,-3999999.343299744,-79999986.86599489,2024-10-30 22:35:22.244921
0.9929230065848367,-3999999.0070769936,-79999980.14153987,2024-10-30 22:35:23.338152
0.5041413841082826,-3999999.4958586157,-79999989.91717231,2024-10-30 22:35:24.537902
-0.7183266775926762,-4000000.7183266776,-80000014.36653355,2024-10-30 22:35:25.745024
-0.8513355462572029,-4000000.8513355465,-80000017.02671093,2024-10-30 22:35:26.945130
0.20378046042563405,-3999999.7962195394,-79999995.92439078,2024-10-30 22:35:28.146932
0.9998142982181,-3999999.000185702,-79999980.00371404,2024-10-30 22:35:29.353158
0.4509997075131534,-3999999.5490002926,-79999990.98000585,2024-10-30 22:35:30.553840
-0.7663676712868599,-4000000.766367671,-80000015.32735342,2024-10-30 22:35:31.756730
-0.7947816811038716,-4000000.794781681,-80000015.89563362,2024-10-30 22:35:32.960152
-0.29083223568335587,-4000000.2908322355,-80000005.8166447,2024-10-30 22:35:34.056274
0.2725118160303017,-3999999.727488184,-79999994.54976368,2024-10-30 22:35:35.147403
0.999955734607991,-3999999.0000442653,-79999980.00088531,2024-10-30 22:35:36.352249
0.32592075579498525,-3999999.674079244,-79999993.48158488,2024-10-30 22:35:37.553214
-0.2191333958815592,-4000000.2191333957,-80000004.38266791,2024-10-30 22:35:38.646678
-0.6780517085165871,-4000000.6780517087,-80000013.56103417,2024-10-30 22:35:39.739687
-0.8738112507569608,-4000000.8738112506,-80000017.476225,2024-10-30 22:35:40.950056
0.24141193149104262,-3999999.7585880687,-79999995.17176136,2024-10-30 22:35:42.150003
0.9993548486858655,-3999999.0006451514,-79999980.01290302,2024-10-30 22:35:43.354089
0.4762368653513763,-3999999.5237631346,-79999990.47526269,2024-10-30 22:35:44.553479
-0.997495164449973,-4000000.9974951646,-80000019.9499033,2024-10-30 22:35:45.869022
-0.372200265237522,-4000000.372200265,-80000007.4440053,2024-10-30 22:35:47.070562
0.8093658893812561,-3999999.1906341105,-79999983.81268221,2024-10-30 22:35:48.274369
0.9999998505156754,-3999999.0000001495,-79999980.00000298,2024-10-30 22:35:49.367260
0.30213732974190055,-3999999.6978626703,-79999993.9572534,2024-10-30 22:35:50.569341
-0.8768850657021376,-4000000.876885066,-80000017.53770131,2024-10-30 22:35:51.773425
-0.7837320032004491,-4000000.783732003,-80000015.67464006,2024-10-30 22:35:52.976789
0.31997043000924835,-3999999.68002957,-79999993.60059139,2024-10-30 22:35:54.178752
0.9999140750912102,-3999999.0000859248,-79999980.00171849,2024-10-30 22:35:55.383691
0.1672249796784861,-3999999.8327750205,-79999996.65550041,2024-10-30 22:35:56.584388
-0.8681435206566747,-4000000.868143521,-80000017.36287041,2024-10-30 22:35:57.790927
-0.7236549352198167,-4000000.723654935,-80000014.4730987,2024-10-30 22:35:58.996175
0.4145805223179221,-3999999.585419478,-79999991.70838955,2024-10-30 22:36:00.195575
0.8690557994855355,-3999999.1309442003,-79999982.618884,2024-10-30 22:36:01.290104
0.7378609036276914,-3999999.2621390964,-79999985.24278192,2024-10-30 22:36:02.493421
-0.4458607751727928,-4000000.445860775,-80000008.9172155,2024-10-30 22:36:03.695058
-0.6370956168823125,-4000000.6370956167,-80000012.74191234,2024-10-30 22:36:05.011940
0.8670260931126925,-3999999.132973907,-79999982.65947814,2024-10-30 22:36:06.436865
0.01887702898972221,-3999999.981122971,-79999999.62245941,2024-10-30 22:36:07.639641
-0.9874757305274591,-4000000.9874757305,-80000019.74951461,2024-10-30 22:36:08.834460
-0.49374257264131755,-4000000.4937425726,-80000009.87485145,2024-10-30 22:36:10.038177
0.12810144289907793,-3999999.871898557,-79999997.43797113,2024-10-30 22:36:11.133435
0.9810807810915094,-3999999.018919219,-79999980.37838437,2024-10-30 22:36:12.337102
0.5295317087290426,-3999999.470468291,-79999989.40936582,2024-10-30 22:36:13.537471
-0.6800783973433635,-4000000.6800783975,-80000013.60156794,2024-10-30 22:36:14.739360
-0.9791494990523906,-4000000.979149499,-80000019.58298998,2024-10-30 22:36:15.834952
-0.4607408148017581,-4000000.460740815,-80000009.21481629,2024-10-30 22:36:17.040799
0.9938553452642115,-3999999.006144655,-79999980.1228931,2024-10-30 22:36:18.354084
0.908466769582751,-3999999.0915332306,-79999981.8306646,2024-10-30 22:36:19.444901
-0.19950634424990613,-4000000.1995063443,-80000003.99012688,2024-10-30 22:36:20.647547
-0.9964401473037854,-4000000.9964401475,-80000019.92880295,2024-10-30 22:36:21.851836
-0.4007128739416882,-4000000.400712874,-80000008.01425748,2024-10-30 22:36:23.054641
0.7901182114194512,-3999999.2098817886,-79999984.19763577,2024-10-30 22:36:24.260996
0.8691691642852916,-3999999.1308308356,-79999982.61661671,2024-10-30 22:36:25.461070
-0.2603718060779041,-4000000.260371806,-80000005.20743611,2024-10-30 22:36:26.664815
-0.9960011898594681,-4000000.99600119,-80000019.9200238,2024-10-30 22:36:27.869614
-0.2694202012815484,-4000000.2694202014,-80000005.38840403,2024-10-30 22:36:29.067883
0.8221332122584702,-3999999.1778667876,-79999983.55733575,2024-10-30 22:36:30.272128
0.9999996481269844,-3999999.000000352,-79999980.00000703,2024-10-30 22:36:31.365091
0.3510725456643771,-3999999.6489274544,-79999992.97854908,2024-10-30 22:36:32.569796
-0.8090384784943293,-4000000.8090384784,-80000016.18076956,2024-10-30 22:36:33.772256
-0.7945061278695715,-4000000.794506128,-80000015.89012255,2024-10-30 22:36:34.976934
0.3994388081889514,-3999999.600561192,-79999992.01122384,2024-10-30 22:36:36.181159
0.9967540681686878,-3999999.003245932,-79999980.06491864,2024-10-30 22:36:37.384772
